         Wind MFI and SWE Data, 1 minute resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np    
                           nT         nT         nT         nT        km/s       cm^3   
1998  124  34003949      12.67      -2.36       8.67       8.00      756.6       31.6
1998  124  34108277      11.18       1.85      10.19       3.91      765.5       27.7
1998  124  34172179      11.34       2.56      10.01       4.32      759.2       25.7
1998  124  34250285      11.28       3.85       7.60       6.36      760.6       27.2
1998  124  34329074      10.46       2.21       9.67       0.34      758.5       27.1
1998  124  34410183      12.52       2.37      11.90      -0.09      763.9       26.2
1998  124  34488289      11.66       4.35       9.82      -2.75      767.8       25.0
1998  124  34566394      12.19       6.99       7.49      -6.43      776.9       24.1
1998  124  34644499      12.87       7.46       8.28      -5.61      774.0       23.9
1998  124  34722605      14.40       4.46      13.18       3.39      774.1       24.3
1998  124  34800714      13.78       3.41      12.76       3.30      770.7       23.3
1998  124  34878820      13.32       2.99      12.77      -0.44      771.4       21.5
1998  124  34956925      11.92       2.11      11.27      -0.50      764.9       19.8
1998  124  35060566      12.11      -0.99      11.78      -1.26      773.4       19.2
1998  124  35125152      11.54      -2.08      10.57      -4.04      762.2       23.9
1998  124  35203257      12.64      -2.42      12.00      -2.67      767.2       22.0
1998  124  35281363      13.06      -1.39      12.71       1.28      760.1       20.9
1998  124  35359468      12.90       2.45      11.89       3.81      764.2       21.5
1998  124  35437578      13.03       3.91      11.37       4.56      770.5       23.2
1998  124  35515683      12.66       1.33      12.27       1.93      770.0       21.3
1998  124  35593789      11.69       2.79      10.82       1.38      773.7       23.4
1998  124  35671929      11.57       5.84       9.63       2.51      772.4       18.6
1998  124  35749999      11.80       6.13       9.81       1.94      772.6       22.4
1998  124  35828105      11.87       3.41      11.27      -0.22      766.9       20.3
1998  124  35906210      12.59       5.19      11.33      -1.19      769.1       20.8
1998  124  36009851      13.53       3.11      12.81       2.59      762.2       21.0
1998  124  36074648      13.22       1.53      12.56       3.32      765.5       20.6
1998  124  36155585      12.65      -0.11      11.72       4.53      767.3       21.1
1998  124  36233867      11.89       0.74      11.57       2.06      765.2       21.0
1998  124  36311972      11.68      -1.37      11.42       1.63      766.9       20.2
1998  124  36390078      12.06      -1.35      11.71       1.75      760.0       21.4
1998  124  36468183      10.05      -0.11       9.66       2.31      755.5       20.2
1998  124  36546289      12.26      -1.78      11.73       2.54      762.2       22.4
1998  124  36627257      12.11      -5.68       9.29       3.80      755.8       21.6
1998  124  36702359      12.13      -7.48       7.25       5.77      741.0       21.8
1998  124  36783398      12.73       3.80       6.37       0.61      734.1       27.5
1998  124  36861503      15.85      14.67       4.41      -3.46      753.8       17.8
1998  124  36965968      17.48      16.75       3.50      -3.34      759.6       18.5
1998  124  37029734      17.46      16.71       3.81      -3.10      767.4       13.7
1998  124  37107839      17.17      16.27       4.55      -3.06      772.6       15.5
1998  124  37185945      17.14      16.43       3.67      -3.14      774.8       15.1
1998  124  37264050      17.14      16.29       4.51      -2.60      769.8       13.8
1998  124  37342156      16.94      16.05       4.97      -2.14      761.6       14.0
1998  124  37420261      17.10      16.15       5.11      -2.33      759.7       13.6
1998  124  37498367      17.08      16.04       5.31      -2.02      758.4       13.8
1998  124  37574972      16.73      16.02       4.68      -1.09      753.1       13.0
1998  124  37653078      16.47      15.91       4.05      -1.13      750.6       14.8
1998  124  37731183      16.20      15.73       3.59      -1.40      751.2       14.6
1998  124  37809289      16.53      15.93       3.93      -1.95      750.5       15.1
1998  124  37914429      16.05      15.22       4.45      -2.47      738.8       16.9
1998  124  37977515      16.14      15.51       3.51      -2.66      743.9       14.6
1998  124  38054121      16.97      16.43       4.00      -1.22      736.8       15.5
1998  124  38133726      17.01      16.48       3.74      -1.92      752.6       15.2
1998  124  38210332      16.98      16.48       3.11      -2.62      736.8       14.3
1998  124  38287820      17.02      16.45       3.15      -2.97      742.7       15.0
1998  124  38369546      17.67      16.39       5.82      -1.54      735.4       13.9
1998  124  38447652      18.16      16.35       6.74      -3.58      743.5       12.8
1998  124  38525757      18.42      17.03       6.51      -1.66      744.0       12.4
1998  124  38601035      18.65      17.18       6.05      -3.79      745.3       12.5
1998  124  38681968      18.78      17.54       5.69      -3.42      739.4       12.2
1998  124  38763078      18.17      17.13       4.73      -3.59      743.3       14.7
1998  124  38869722      17.73      16.60       2.96      -5.28      727.9       15.8
1998  124  38932808      18.51      16.88       3.77      -6.52      743.7       14.8
1998  124  39009621      19.66      17.95       5.59      -3.26      734.3       12.4
1998  124  39086832      19.55      17.47       4.30      -6.48      736.9       18.3
1998  124  39165832      19.60      17.67       4.03      -7.25      739.0       11.7
1998  124  39243937      19.64      18.16       5.81      -4.60      741.0       11.3
1998  124  39323406      19.51      17.94       6.28      -4.29      745.8       11.6
1998  124  39400148      19.40      18.17       5.50      -3.85      740.4       11.6
1998  124  39479617      19.42      18.23       1.53      -4.75      761.9       19.0
1998  124  39559187      19.45      18.52      -3.23      -4.73      757.9       19.3
1998  124  39638832      19.34      18.65       0.51      -4.99      752.5       15.3
1998  124  39715398      19.31      18.59       0.78      -5.05      758.0       16.7
1998  124  39822007      18.97      17.58       4.49      -4.72      748.8       12.0
1998  124  39886593      19.13      18.62       2.22      -3.20      754.8       12.4
1998  124  39964703      19.34      18.79       2.62      -3.63      754.1       12.1
1998  124  40042808      19.33      18.75       3.01      -3.37      753.1       12.0
1998  124  40120914      19.35      18.25       3.68      -5.08      751.5       12.1
1998  124  40199019      18.92      17.80       2.32      -5.79      753.0       10.9
1998  124  40277125      18.17      17.04       4.04      -4.65      751.6       11.3
1998  124  40353730      16.07      14.20       5.48      -3.40      740.5       10.3
1998  124  40429648      15.12      12.00       8.20      -1.68      724.5       12.3
1998  124  40505468      15.46      12.04       9.52       1.10      716.0       12.6
1998  124  40583714      15.31      12.01       9.35       1.03      708.2       12.8
1998  124  40661644      14.66      10.53       9.97       1.15      710.9       13.3
1998  124  40768289      13.81       7.60      11.01       3.30      695.6       16.2
1998  124  40830046      13.83       7.13      11.49       2.73      697.2       14.2
1998  124  40907976      14.54       6.53      12.75       2.14      700.4       14.9
1998  124  40986082      14.10       4.08      12.38       5.13      698.4       15.3
1998  124  41066507      12.62       2.44      10.57       6.35      692.3       20.0
1998  124  41142292      13.49       3.82      11.52       5.84      710.6       14.0
1998  124  41220398      13.25       2.89      11.59       5.70      706.8       14.2
1998  124  41301507      13.18       3.53      10.57       5.47      704.9       16.7
1998  124  41372312      16.45      13.65       8.55      -2.42      641.9        5.7
1998  124  41457105      16.33      13.78       8.48      -2.15      640.4        5.8
1998  124  41532890      17.93      15.18       9.14      -2.73      636.7        5.6
1998  124  41617824      17.71      14.97       9.37      -1.14      635.0        5.9
1998  124  41798066      17.51      14.56       9.58       0.98      637.7        5.1
1998  124  41895695      17.80      14.75       9.89      -0.92      631.4        8.2
1998  124  41972984      18.10      14.92      10.20      -0.63      639.4        3.9
1998  124  42060921      17.82      14.67      10.08       0.56      636.2        5.3
1998  124  42138957      17.78      14.49      10.29       0.61      629.6        3.9
1998  124  42228328      17.84      14.51      10.37       0.34      643.9        4.8
1998  124  42308757      17.56      14.23      10.27       0.50      638.8        5.0
1998  124  42396554      18.28      14.99      10.41       0.93      636.2        4.6
1998  124  42483671      17.95      14.84       9.99       1.45      634.6        4.9
1998  124  42576796      17.62      14.74       9.58       0.91      658.0        4.6
1998  124  42686445      17.55      14.40      10.01      -0.38      655.0        4.6
1998  124  42746531      17.76      14.55      10.17      -0.39      650.5        4.6
1998  124  42823132      17.73      14.69       9.92      -0.09      638.3        4.7
1998  124  42910249      17.90      14.47      10.28       1.10      639.5        4.6
1998  124  42988355      17.93      15.04       9.53       1.76      624.1        4.2
1998  124  43081480      17.64      14.84       9.49       0.86      639.7        4.3
1998  124  43171601      17.40      14.60       9.44       0.77      632.2        5.4
1998  124  43257218      17.16      14.31       9.44       0.80      640.7        4.8
1998  124  43335289      16.83      13.85       9.46       1.26      640.4        4.7
1998  124  43414249      17.00      13.86       9.78       0.64      636.1        4.5
1998  124  43509558      17.10      13.62      10.31      -0.28      651.8        4.9
1998  124  43617703      17.15      13.53      10.49       0.90      646.5        4.5
1998  124  43680789      17.08      13.41      10.53       0.95      643.1        4.6
1998  124  43761902      17.03      13.76       9.98       0.87      645.1        4.7
1998  124  43849019      17.09      13.66      10.25       0.62      648.2        4.4
1998  124  43924121      17.22      13.76      10.30       1.06      643.9        4.6
1998  124  43999222      17.06      13.22      10.77       0.61      652.6        4.5
1998  124  44083335      17.04      13.06      10.92       0.60      655.1        4.6
1998  124  44161441      17.10      13.28      10.73       0.94      654.2        4.5
1998  124  44245554      17.10      13.09      10.93       1.21      662.8        4.3
1998  124  44323660      17.14      13.63      10.34       1.11      654.8        4.3
