                               Wind MFI and SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V         Vth         Np        Beta        Va         Ma        Mms    
                           nT         nT         nT         nT        km/s       km/s       cm^3                  km/s                         
2009  201  25290390       5.11      -0.35      -0.44      -5.08      310.8       20.7       17.8      0.615       26.4      11.75       8.47
2009  201  25388328       5.11      -0.26      -0.35      -5.08      309.6       19.5       16.8      0.517       27.1      11.41       8.56
2009  201  25487794       5.20      -0.55      -0.17      -5.15      311.5       19.7       16.7      0.505       27.7      11.23       8.47
2009  201  25585025       5.20      -0.95      -0.96      -5.01      312.8       20.6       17.5      0.577       27.1      11.52       8.44
2009  201  25682964       5.26      -1.00      -1.38      -4.97      312.8       20.1       17.1      0.526       27.7      11.27       8.43
2009  201  25774640       5.29      -0.42      -0.18      -5.26      311.0       21.3       17.7      0.603       27.5      11.32       8.20
2009  201  25881078       5.33      -0.70      -0.57      -5.24      311.0       20.2       16.7      0.504       28.5      10.92       8.24
2009  201  25975955       5.50      -0.64      -0.34      -5.44      311.1       20.4       16.6      0.479       29.4      10.57       8.06
2009  201  26073894       5.51      -0.63      -0.55      -5.44      311.1       20.0       16.3      0.450       29.8      10.44       8.07
2009  201  26171832       5.45      -0.80      -0.58      -5.36      310.0       20.0       16.3      0.459       29.5      10.51       8.09
2009  201  26269769       5.48      -0.49      -0.58      -5.43      311.1       20.1       16.7      0.468       29.3      10.62       8.14
2009  201  26367707       5.37      -0.63      -0.66      -5.28      311.6       20.7       17.3      0.540       28.2      11.06       8.22
2009  201  26465646       5.37      -0.31      -0.84      -5.29      309.9       20.5       17.0      0.522       28.4      10.92       8.17
2009  201  26563583       5.43      -0.57      -1.01      -5.28      310.6       20.2       16.9      0.493       28.8      10.78       8.17
2009  201  26661521       5.41      -0.99      -1.18      -5.18      310.9       20.5       17.1      0.516       28.5      10.90       8.18
2009  201  26754019       5.36      -1.07      -1.29      -5.07      310.9       21.6       17.3      0.594       28.1      11.08       8.06
2009  201  26860458       5.31      -1.60      -1.70      -4.77      310.6       20.7       16.8      0.536       28.3      10.98       8.17
2009  201  26955335       5.28      -1.45      -1.74      -4.75      311.5       20.8       17.4      0.568       27.6      11.29       8.29
2009  201  27053273       5.39      -1.59      -1.93      -4.78      313.0       20.1       16.9      0.494       28.6      10.96       8.30
2009  201  27153564       5.34      -1.32      -1.86      -4.82      313.3       20.1       17.4      0.518       27.9      11.21       8.41
2009  201  27251503       5.26      -1.13      -1.76      -4.82      312.8       20.0       17.4      0.528       27.5      11.37       8.49
2009  201  27347087       5.19      -0.53      -1.83      -4.81      309.7       19.8       17.2      0.525       27.3      11.35       8.49
2009  201  27445027       5.16      -0.45      -1.84      -4.80      310.9       20.6       17.4      0.582       27.0      11.53       8.42
2009  201  27539904       5.20      -0.42      -1.30      -4.86      311.3       19.5       16.6      0.489       27.9      11.17       8.49
2009  201  27637841       5.38       0.13      -0.45      -5.35      310.3       20.4       16.7      0.505       28.7      10.83       8.17
2009  201  27730339       5.39       0.12      -0.69      -5.33      310.1       21.7       17.0      0.581       28.5      10.88       7.95
2009  201  27836779       5.35       0.08      -1.16      -5.21      311.0       20.9       17.6      0.564       27.8      11.17       8.22
2009  201  27931656       5.27       0.01      -1.41      -5.06      310.3       20.7       16.9      0.549       28.0      11.08       8.21
2009  201  28029595       5.35       0.11      -0.79      -5.28      310.3       20.6       16.2      0.506       29.0      10.72       8.08
2009  201  28130593       5.43       0.23      -0.79      -5.36      308.9       20.7       16.3      0.498       29.3      10.53       7.96
2009  201  28225470       5.41       0.53      -1.54      -5.15      308.9       20.5       16.2      0.489       29.3      10.54       8.01
2009  201  28323408       5.30       0.65      -2.07      -4.78      309.1       20.9       16.9      0.552       28.1      10.98       8.12
2009  201  28421277       5.24       0.22      -3.11      -4.20      308.9       20.3       17.0      0.537       27.7      11.13       8.28
2009  201  28519285       5.71       0.29       1.08      -5.60      310.1       20.1       15.4      0.400       31.7       9.77       7.72
2009  201  28617224       5.61       0.32       0.44      -5.57      310.0       20.7       16.0      0.459       30.5      10.15       7.81
2009  201  28709722       5.56       0.29       0.36      -5.53      310.8       21.7       16.3      0.520       30.0      10.35       7.76
2009  201  28816160       5.64       0.18       0.49      -5.60      311.0       20.0       15.0      0.396       31.7       9.80       7.76
2009  201  28911039       5.68       0.28       0.52      -5.63      310.3       20.0       14.7      0.383       32.3       9.61       7.65
2009  201  29010505       5.57      -0.05       0.63      -5.53      311.8       21.1       15.4      0.463       31.0      10.07       7.73
2009  201  29108443       5.62       0.19       1.17      -5.48      309.7       20.8       15.2      0.439       31.4       9.85       7.65
2009  201  29204146       5.74       0.63       1.29      -5.55      308.0       21.1       15.2      0.432       32.1       9.59       7.47
2009  201  29302083       5.69       0.72       1.27      -5.50      308.6       20.5       14.8      0.404       32.3       9.56       7.54
2009  201  29400023       5.81       0.80       1.57      -5.53      308.1       21.1       15.1      0.415       32.7       9.43       7.40
2009  201  29497960       5.87       0.98       1.83      -5.49      308.0       20.9       14.8      0.396       33.3       9.25       7.33
2009  201  29595898       5.86       0.97       1.68      -5.52      308.0       21.5       15.1      0.426       32.9       9.35       7.31
2009  201  29689105       5.24       0.22       0.13      -5.22      308.6       23.8       14.7      0.638       29.8      10.34       7.39
2009  201  29797072       4.75       0.31       0.86      -4.65      309.1       23.6       15.7      0.815       26.2      11.81       7.92
2009  201  29891949       5.24       0.15       2.93      -4.16      308.6       22.0       15.1      0.561       29.4      10.49       7.73
2009  201  29989888       5.63      -0.09       4.65      -2.94      310.5       20.0       15.4      0.409       31.3       9.92       7.81
2009  201  30087826       5.55      -0.62       5.48      -0.36      310.5       19.3       17.4      0.442       29.1      10.69       8.28
2009  201  30185765       5.67      -0.63       5.45      -1.41      310.9       20.4       17.0      0.460       30.0      10.36       7.97
2009  201  30281466       6.04      -0.01       4.21      -3.93      309.0       19.3       12.5      0.268       37.3       8.28       6.99
2009  201  30379404       6.47       0.47       3.61      -5.34      309.2       19.7       12.6      0.245       39.8       7.76       6.64
2009  201  30479580       6.54       0.51       3.57      -5.44      310.0       19.9       12.4      0.241       40.5       7.65       6.56
2009  201  30573749       6.63       0.56       3.69      -5.47      310.5       20.6       12.6      0.255       40.8       7.62       6.48
2009  201  30665427       6.56       0.30       3.80      -5.34      312.6       22.0       12.3      0.291       40.8       7.66       6.39
2009  201  30772546       6.49       0.32       3.76      -5.27      310.7       19.4       11.6      0.219       41.5       7.49       6.50
2009  201  30866035       6.58       0.37       3.85      -5.33      306.0       21.6       12.8      0.289       40.1       7.63       6.37
2009  201  30963974       6.50       0.22       4.00      -5.11      306.0       20.6       12.6      0.265       40.0       7.66       6.48
2009  201  31061912       6.53       0.27       3.68      -5.39      307.0       19.8       12.1      0.233       40.9       7.50       6.46
2009  201  31159851       6.59       0.26       3.42      -5.63      304.8       20.6       12.1      0.249       41.3       7.38       6.29
2009  201  31257789       6.61       0.04       3.10      -5.83      305.7       20.0       11.7      0.225       42.1       7.25       6.27
2009  201  31355728       6.44      -0.11       2.93      -5.73      305.8       19.2       11.4      0.212       41.6       7.34       6.40
2009  201  31453666       6.53       0.73       3.56      -5.40      306.5       20.8       12.5      0.266       40.3       7.61       6.44
2009  201  31551603       6.63       1.08       3.91      -5.21      307.2       20.4       11.9      0.237       41.9       7.34       6.30
