Wind MFI and SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          V         Vth         Np    
                           nT        km/s       km/s       cm^3   
2014    1  57097179      12.56      509.3       52.1        6.4
2014    1  57212457      13.03      504.1       71.2        6.0
2014    1  57302566      13.47      535.0       73.8        4.6
2014    1  57386484      13.25      529.3       56.3        4.1
2014    1  57491089      13.29      519.1       69.2        5.0
2014    1  57589574      12.80      518.1       66.1        5.6
2014    1  57684839      12.24      514.2       63.0        5.6
2014    1  57784519      12.24      506.7       65.5        6.3
2014    1  57886097      13.24      517.7       58.9        4.8
2014    1  57982699      13.79      523.8       45.7        4.3
2014    1  58082039      13.66      524.4       44.4        4.4
2014    1  58197312      13.26      533.1       54.5        4.2
2014    1  58277332      13.14      531.2       57.3        4.9
2014    1  58378894      12.81      533.2       61.7        4.8
2014    1  58477378      12.42      536.7       44.0        5.8
2014    1  58569710      12.25      533.2       41.8        5.4
2014    1  58668199      12.28      529.0       40.2        5.2
2014    1  58766679      12.30      527.4       41.5        5.2
2014    1  58865171      12.25      527.5       41.8        5.6
2014    1  58963652      11.81      521.1       56.8        5.9
2014    1  59062101      11.80      520.4       61.6        6.0
2014    1  59182171      11.47      518.4       61.1        6.6
2014    1  59268343      11.78      514.4       57.4        6.3
2014    1  59363753      12.18      523.9       53.6        5.3
2014    1  59456085      12.10      526.6       55.3        5.3
2014    1  59558468      12.22      519.8       52.2        5.6
2014    1  59659210      12.22      520.9       55.2        4.8
2014    1  59757695      12.22      521.8       67.5        5.6
2014    1  59850027      12.20      512.8       48.4        5.4
2014    1  59954667      12.24      522.4       60.0        5.7
2014    1  60046964      12.21      534.6       65.4        5.4
2014    1  60168566      12.13      536.8       60.3        5.0
2014    1  60249410      12.00      536.4       50.9        5.6
2014    1  60342453      11.89      532.8       46.7        5.3
2014    1  60440945      11.73      522.9       43.3        5.4
2014    1  60541789      11.77      536.9       56.4        6.1
2014    1  60637914      11.92      520.2       39.3        5.1
2014    1  60745632      11.49      518.8       45.3        5.4
2014    1  61041054      11.15      521.4       53.0        6.5
2014    1  61154964      10.93      517.3       56.6        7.1
2014    1  61231906      10.88      520.7       53.8        6.6
2014    1  61333468      10.80      519.9       61.5        6.8
2014    1  61431953      11.23      521.0       62.2        6.7
2014    1  61524285      11.56      529.1       55.6        5.9
2014    1  61622773      11.15      522.4       60.9        6.9
2014    1  61721218      10.88      524.5       62.9        6.4
2014    1  61822820      10.86      528.7       70.0        6.4
2014    1  61921410      11.10      538.8       61.1        6.0
2014    1  62019753      11.18      534.9       60.9        5.6
2014    1  62136710      11.18      523.9       64.6        6.5
2014    1  62222882      11.00      527.4       56.6        5.8
2014    1  62318292      10.59      546.5       59.3        6.5
2014    1  62409226      10.96      522.4       60.0        5.7
2014    1  62513898      11.01      518.6       56.9        5.5
2014    1  62609132      10.87      519.0       58.3        5.8
2014    1  62709156      10.87      512.7       56.8        5.5
2014    1  62809320      10.69      516.8       57.8        6.0
2014    1  62907843      10.95      513.1       59.9        5.5
2014    1  63006328      10.90      515.6       57.7        5.6
2014    1  63121601      10.93      510.5       55.1        5.5
2014    1  63207777      10.96      520.1       51.0        5.3
2014    1  63301750      11.05      514.8       56.9        4.9
2014    1  63397230      11.21      515.8       58.6        4.9
2014    1  63497218      11.38      520.7       60.4        4.7
2014    1  63598605      11.14      525.3       64.0        5.3
2014    1  63689542      10.98      525.7       55.4        4.4
2014    1  63786382      10.88      508.7       62.4        4.7
2014    1  63892664      10.47      516.2       62.0        5.2
2014    1  63988109       9.96      511.0       68.3        4.9
2014    1  64106425      10.04      517.1       64.1        5.5
2014    1  64191058       9.96      512.8       60.2        5.1
2014    1  64286468       9.63      518.7       71.6        5.8
2014    1  64377402       9.68      520.1       66.0        5.0
2014    1  64482042       9.89      511.7       66.0        4.9
2014    1  64578988      10.05      507.4       67.4        5.0
2014    1  64677472      10.05      513.2       65.4        4.7
2014    1  64775960       9.94      507.3       68.5        5.6
2014    1  64870617       9.92      520.0       67.2        5.3
2014    1  64974363       9.86      520.6       62.8        4.9
2014    1  65093714      10.27      506.7       75.6        4.8
2014    1  65180570      10.05      517.3       67.6        4.4
2014    1  65275980       9.88      523.6       64.5        4.6
2014    1  65368449       9.50      513.4       67.1        5.0
2014    1  65468472       9.60      519.8       66.2        5.0
2014    1  65566921       9.88      508.6       74.8        5.5
2014    1  65666843       9.90      516.8       66.0        4.9
2014    1  65763968      10.45      518.9       63.0        4.3
2014    1  65862421      10.59      515.3       69.7        4.6
2014    1  65960867      10.64      507.6       67.3        4.4
2014    1  66077851      10.98      508.0       67.4        4.5
2014    1  66160953      11.09      508.0       66.0        4.3
2014    1  66256367      10.81      515.3       64.8        4.1
2014    1  66354851      10.58      507.9       65.0        4.3
2014    1  66453296      10.65      505.4       70.6        4.5
2014    1  66551820      10.76      511.0       65.9        4.1
2014    1  66650265      10.84      502.2       62.1        4.6
2014    1  66755585      10.72      502.3       65.8        4.5
2014    1  66847242      10.99      507.2       59.0        3.9
2014    1  66945726      10.87      505.2       59.8        4.1
2014    1  67062539      10.68      500.5       65.3        4.6
2014    1  67144203      10.82      509.0       58.5        4.1
2014    1  67239500      10.88      499.4       57.1        4.0
2014    1  67348898      10.84      499.9       64.6        4.4
2014    1  67434937      10.79      492.6       60.6        4.2
2014    1  67550351      10.68      519.9       59.4        4.1
2014    1  67642679      10.67      514.4       55.0        4.2
2014    1  67738265      10.82      520.8       52.7        3.5
2014    1  68050617      10.78      503.5       59.6        5.0
2014    1  68130632      10.78      502.3       49.5        4.5
2014    1  68226726      10.72      512.4       64.1        5.7
2014    1  68330679      10.61      522.6       57.6        5.6
2014    1  68425242      10.47      513.1       53.7        5.5
2014    1  68523718      10.27      511.2       56.1        6.2
2014    1  68621523      10.17      506.4       49.4        6.4
2014    1  68720687      10.27      515.2       53.5        6.5
2014    1  68818492      10.51      512.3       50.1        5.4
2014    1  68916976      10.40      509.3       44.9        5.6
2014    1  69032398      10.49      510.7       53.6        6.1
2014    1  69117710      10.44      508.9       51.2        6.3
2014    1  69212296      10.49      506.8       51.5        5.2
2014    1  69311609      10.34      508.5       52.1        6.6
2014    1  69409265      10.10      504.1       46.9        6.2
2014    1  69507757      10.10      504.3       47.7        6.3
2014    1  69606242      10.15      503.9       47.4        6.4
2014    1  69701789      10.31      498.2       51.9        6.5
2014    1  69807828      10.44      502.1       50.4        6.1
2014    1  69903374      10.43      502.5       50.2        6.3
2014    1  70017109      10.46      500.7       51.5        6.5
2014    1  70100351      10.61      506.8       54.2        6.4
2014    1  70195757      10.75      502.7       51.5        5.9
2014    1  70294070      10.71      496.0       49.4        6.2
2014    1  70395632      10.73      495.0       47.9        6.3
2014    1  70497367      11.07      498.6       44.4        6.3
2014    1  70589695      11.28      497.1       46.3        5.6
2014    1  70692632      11.10      496.8       49.1        5.5
2014    1  70791289      10.94      496.6       46.3        5.7
2014    1  70889773      10.89      497.3       48.7        6.3
2014    1  71001968      11.42      503.8       45.3        5.5
2014    1  71085062      11.35      503.4       43.5        5.3
2014    1  71178898      11.39      502.8       43.0        5.0
2014    1  71279101      11.17      505.9       44.1        5.5
2014    1  71374546      11.13      503.3       47.0        6.2
2014    1  71479148      11.05      503.6       43.2        5.4
2014    1  71577632      10.94      508.7       44.6        5.4
2014    1  71672898      10.93      504.0       45.7        5.6
2014    1  71776000      10.99      501.5       45.7        4.7
2014    1  71879101      10.43      500.2       54.6        6.0
2014    1  71989898      10.55      503.3       55.0        5.9
2014    1  72073140      10.77      502.9       49.1        5.7
2014    1  72171624      10.82      510.6       48.0        5.7
2014    1  72267031      11.18      508.2       45.7        5.6
2014    1  72363804      11.24      501.6       44.5        5.4
2014    1  72463999      11.23      501.6       53.8        5.5
2014    1  72568468      11.34      503.7       44.2        5.1
2014    1  72662335      11.74      499.0       45.3        4.2
2014    1  72764070      11.64      494.4       43.6        4.3
2014    1  72860843      11.75      510.0       46.9        4.6
2014    1  72972531      11.75      516.3       63.9        6.2
