             Wind MFI Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz       Theta       Phi    
                           nT         nT         nT         nT        deg        deg    
2014  105  67530000       3.29       1.56      -2.78      -0.80     -14.02     299.27
2014  105  67590000       3.26       1.59      -2.71      -0.87     -15.53     300.42
2014  105  67650000       3.24       1.56      -2.69      -0.92     -16.42     300.16
2014  105  67710000       3.29       1.65      -2.67      -0.99     -17.47     301.80
2014  105  67770000       3.25       1.49      -2.68      -1.06     -18.98     299.07
2014  105  67830000       3.28       1.54      -2.70      -1.02     -18.11     299.62
2014  105  67890000       3.34       1.48      -2.66      -1.38     -24.37     299.16
2014  105  67950000       3.28       1.39      -2.57      -1.48     -26.81     298.35
2014  105  68010000       3.30       1.35      -2.71      -1.30     -23.31     296.44
2014  105  68070000       3.29       1.38      -2.70      -1.24     -22.28     297.15
2014  105  68130000       3.29       1.29      -2.83      -1.05     -18.62     294.55
2014  105  68190000       3.29       1.38      -2.82      -0.96     -17.08     296.13
2014  105  68250000       3.29       1.38      -2.79      -1.07     -18.89     296.33
2014  105  68310000       3.27       1.34      -2.72      -1.21     -21.72     296.19
2014  105  68370000       3.28       1.38      -2.68      -1.29     -23.08     297.14
2014  105  68430000       3.30       1.31      -2.69      -1.39     -24.90     296.07
2014  105  68490000       3.30       1.56      -2.60      -1.29     -23.04     301.00
2014  105  68550000       3.29       1.31      -2.66      -1.39     -25.10     296.21
2014  105  68610000       3.24       1.26      -2.45      -1.69     -31.59     297.20
2014  105  68670000       3.40       1.36      -2.49      -1.87     -33.40     298.60
2014  105  68730000       3.53       1.45      -2.51      -2.01     -34.77     299.92
2014  105  68790000       3.49       1.47      -2.41      -2.05     -35.97     301.44
2014  105  68850000       3.37       1.54      -2.21      -2.01     -36.63     304.87
2014  105  68910000       3.55       1.53      -2.47      -2.04     -35.06     301.79
2014  105  68970000       3.64       1.59      -2.47      -2.15     -36.15     302.79
2014  105  69030000       3.73       1.64      -2.47      -2.26     -37.29     303.52
2014  105  69090000       3.79       1.66      -2.50      -2.31     -37.60     303.57
2014  105  69150000       3.87       1.66      -2.53      -2.40     -38.39     303.33
2014  105  69210000       3.93       1.73      -2.48      -2.50     -39.54     304.91
2014  105  69270000       3.90       1.71      -2.51      -2.45     -38.92     304.29
2014  105  69330000       3.78       1.65      -2.55      -2.25     -36.57     302.84
2014  105  69390000       3.80       1.71      -2.50      -2.30     -37.28     304.33
2014  105  69450000       3.73       1.75      -2.42      -2.24     -36.85     305.85
2014  105  69510000       3.69       1.73      -2.56      -2.01     -33.08     303.98
2014  105  69570000       3.66       1.66      -2.41      -2.20     -36.91     304.58
2014  105  69630000       3.51       1.51      -2.24      -2.22     -39.43     304.05
2014  105  69690000       3.37       1.17      -2.10      -2.36     -44.46     299.06
2014  105  69750000       3.35       0.98      -1.74      -2.69     -53.40     299.53
2014  105  69810000       3.39       1.05      -1.57      -2.80     -56.02     303.86
2014  105  69870000       3.53       1.00      -1.83      -2.83     -53.63     298.72
2014  105  69930000       3.56       0.94      -1.85      -2.88     -54.17     296.88
2014  105  69990000       3.33       1.06      -1.88      -2.51     -49.27     299.33
2014  105  70050000       3.23       1.24      -2.04      -2.17     -42.27     301.39
2014  105  70110000       3.16       1.24      -2.02      -2.09     -41.44     301.69
2014  105  70170000       3.13       1.43      -2.34      -1.47     -28.31     301.38
2014  105  70230000       3.03       1.49      -2.35      -1.16     -22.70     302.50
2014  105  70290000       2.98       1.49      -2.35      -1.05     -20.69     302.35
2014  105  70350000       3.00       1.47      -2.30      -1.26     -24.79     302.56
2014  105  70410000       3.04       1.61      -2.33      -1.09     -21.08     304.69
2014  105  70470000       2.97       1.69      -2.31      -0.80     -15.65     306.14
2014  105  70530000       2.88       1.56      -2.24      -0.90     -18.33     304.85
2014  105  70590000       2.82       1.57      -2.20      -0.81     -16.59     305.62
2014  105  70650000       2.81       1.54      -2.24      -0.73     -15.06     304.56
2014  105  70710000       2.88       1.42      -2.25      -1.09     -22.32     302.20
2014  105  70770000       2.77       1.61      -2.16      -0.64     -13.45     306.64
2014  105  70830000       2.74       1.63      -2.10      -0.58     -12.34     307.77
2014  105  70890000       2.81       1.51      -2.12      -0.87     -18.43     305.49
2014  105  70950000       2.85       1.86      -2.13       0.26       5.23     311.00
2014  105  71010000       2.91       1.65      -1.77       1.37      29.54     312.95
2014  105  71070000       2.99       1.79      -1.79       1.58      31.99     314.98
2014  105  71130000       3.00       1.65      -1.77       1.76      36.05     312.94
2014  105  71190000       3.08       1.56      -1.78       1.95      39.53     311.29
2014  105  71250000       2.96       1.80      -1.77       1.54      31.44     315.44
2014  105  71310000       2.90       1.84      -1.69       1.46      30.30     317.38
2014  105  71370000       2.93       1.88      -1.76       1.37      28.02     316.86
2014  105  71430000       2.98       1.90      -1.97       1.16      22.91     314.04
2014  105  71490000       2.96       1.87      -1.81       1.41      28.45     316.05
2014  105  71550000       2.97       1.92      -1.79       1.38      27.73     316.94
2014  105  71610000       3.09       1.71      -2.09       1.48      28.76     309.21
2014  105  71670000       3.14       1.61      -2.14       1.64      31.46     306.94
2014  105  71730000       3.14       1.91      -2.11       1.27      24.05     312.20
2014  105  71790000       3.14       2.36      -1.75       1.08      20.21     323.38
2014  105  71850000       3.10       2.27      -1.84       1.00      18.88     320.98
2014  105  71910000       3.04       2.15      -1.84       1.03      19.92     319.43
2014  105  71970000       3.00       1.90      -1.65       1.60      32.48     319.06
2014  105  72030000       3.01       1.84      -1.76       1.61      32.30     316.23
2014  105  72090000       3.05       1.57      -1.77       1.90      38.78     311.59
2014  105  72150000       3.07       1.51      -1.69       2.06      42.23     311.81
2014  105  72210000       3.06       1.58      -1.51       2.10      43.85     316.32
2014  105  72270000       2.93       0.83      -1.08       2.59      62.14     307.55
2014  105  72330000       3.04       1.56      -1.46       1.77      39.64     316.91
2014  105  72390000       3.02       1.52      -2.06       0.09       2.02     306.56
2014  105  72450000       3.07       1.10      -2.46      -1.44     -28.12     294.05
2014  105  72510000       3.08       1.06      -2.47      -1.49     -28.98     293.26
2014  105  72570000       3.05       1.12      -2.45      -1.41     -27.64     294.47
2014  105  72630000       3.04       0.78      -2.42      -1.67     -33.26     287.93
2014  105  72690000       3.05       0.71      -2.34      -1.82     -36.65     286.82
2014  105  72750000       3.11       1.14      -2.55      -1.27     -24.47     294.03
2014  105  72810000       3.13       1.67      -2.61       0.21       3.93     302.56
2014  105  72870000       3.25       1.68      -2.65       0.84      14.99     302.34
2014  105  72930000       3.17       1.68      -2.42       1.14      21.15     304.78
2014  105  72990000       3.25       1.73      -2.43       1.28      23.15     305.36
2014  105  73050000       3.33       1.63      -2.64       1.20      21.18     301.64
2014  105  73110000       3.29       1.77      -2.36       1.44      25.98     306.82
2014  105  73170000       3.30       1.81      -2.32       1.48      26.70     307.94
2014  105  73230000       3.25       1.72      -2.23       1.60      29.50     307.63
2014  105  73290000       3.23       1.82      -2.26       1.42      26.06     308.84
2014  105  73350000       3.22       2.01      -2.10       1.36      25.01     313.84
2014  105  73410000       3.22       1.98      -2.06       1.49      27.54     313.94
2014  105  73470000       3.29       1.82      -2.20       1.63      29.80     309.55
2014  105  73530000       3.32       1.69      -2.07       1.97      36.40     309.27
2014  105  73590000       3.27       1.64      -1.82       2.16      41.35     312.06
2014  105  73650000       3.35       1.52      -1.75       2.40      46.00     311.07
2014  105  73710000       3.32       1.49      -1.62       2.48      48.52     312.56
2014  105  73770000       3.36       1.53      -1.44       2.62      51.30     316.80
2014  105  73830000       3.39       1.62      -1.90       2.29      42.53     310.39
2014  105  73890000       3.23       1.49      -1.99       2.01      38.86     306.78
2014  105  73950000       3.18       1.49      -1.84       2.12      41.87     309.03
2014  105  74010000       3.20       1.52      -1.79       2.18      42.86     310.41
2014  105  74070000       3.23       1.59      -1.79       2.17      42.30     311.58
2014  105  74130000       3.23       1.57      -1.85       2.12      41.11     310.39
2014  105  74190000       3.28       1.52      -1.75       2.31      44.89     311.01
2014  105  74250000       3.19       1.27      -1.61       2.44      49.98     308.31
2014  105  74370000       3.17       1.36      -1.76       2.26      45.38     307.75
2014  105  74430000       2.99       1.35      -1.72       2.04      42.99     308.22
2014  105  74490000       2.92       1.29      -1.59       2.09      45.51     308.89
2014  105  74550000       2.99       1.27      -1.60       2.18      46.80     308.52
2014  105  74610000       2.99       1.36      -1.73       2.02      42.57     308.08
2014  105  74670000       3.00       1.47      -1.70       1.98      41.40     310.82
2014  105  74730000       3.14       1.08      -1.54       2.49      52.99     304.99
2014  105  74790000       3.14       1.03      -1.64       2.47      51.90     302.20
2014  105  74850000       3.13       1.33      -1.81       2.17      43.99     306.30
2014  105  74910000       3.18       1.18      -1.64       2.43      50.37     305.73
2014  105  74970000       3.24       1.47      -1.78       2.26      44.43     309.48
2014  105  75030000       3.22       1.52      -1.56       2.36      47.34     314.20
2014  105  75090000       3.20       1.43      -1.32       2.54      52.55     317.17
2014  105  75150000       3.19       1.35      -1.27       2.60      54.48     316.91
2014  105  75210000       3.18       1.38      -1.64       2.34      47.64     310.05
2014  105  75270000       3.04       1.38      -1.77       2.05      42.36     308.06
2014  105  75330000       3.11       1.27      -2.14       1.85      36.65     300.63
2014  105  75390000       3.10       1.35      -2.17       1.74      34.27     301.94
2014  105  75450000       3.13       1.57      -1.83       1.97      39.21     310.57
2014  105  75510000       3.06       1.61      -1.58       2.06      42.41     315.63
2014  105  75570000       3.25       1.45      -2.32       1.65      31.05     301.99
2014  105  75630000       3.32       1.45      -2.65       1.21      21.77     298.66
2014  105  75690000       3.62       1.93      -1.66       2.56      45.08     319.29
2014  105  75750000       3.65       1.96      -1.84       2.46      42.49     316.71
2014  105  75810000       3.74       2.04      -1.81       2.56      43.24     318.42
2014  105  75870000       3.67       2.02      -1.81       2.47      42.29     318.10
