             Wind MFI Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz       Theta       Phi    
2014  121  23790000       8.69      -3.20       6.69       4.52      31.36     115.56
2014  121  23850000       8.72      -3.58       6.76       4.15      28.45     117.89
2014  121  23910000       8.64      -3.91       6.26       4.32      30.32     122.00
2014  121  23970000       8.70      -4.45       6.57      -2.23     -15.69     124.08
2014  121  24030000       8.88      -4.32       6.00      -4.90     -33.56     125.74
2014  121  24090000       8.91      -4.09       5.74      -5.38     -37.35     125.52
2014  121  24150000       9.05      -4.35       6.79      -4.01     -26.43     122.62
2014  121  24210000       8.98      -4.45       6.67      -3.96     -26.29     123.70
2014  121  24270000       9.06      -4.42       5.82      -5.33     -36.11     127.20
2014  121  24330000       9.03      -4.80       6.18      -4.47     -29.72     127.83
2014  121  24390000       8.31      -4.41       6.10      -3.30     -23.68     125.86
2014  121  24450000       8.37       0.09       7.11       4.13      30.14      89.28
2014  121  24510000       8.63      -0.54       7.81       3.58      24.57      93.92
2014  121  24570000       8.54      -1.10       7.70       3.25      22.68      98.13
2014  121  24630000       8.61      -2.57       7.80       2.14      14.62     108.28
2014  121  24690000       8.66      -1.81       7.97       2.83      19.10     102.79
2014  121  24750000       8.64      -2.11       8.04       2.08      14.04     104.72
2014  121  24810000       8.71      -2.98       8.08       0.90       5.99     110.21
2014  121  24870000       8.76      -1.26       7.62       4.09      27.91      99.37
2014  121  24930000       8.60      -1.60       7.74       3.35      22.98     101.69
2014  121  24990000       8.59      -1.91       7.88       2.82      19.19     103.64
2014  121  25050000       8.47      -2.57       7.93       0.89       6.11     107.98
2014  121  25110000       8.42      -2.28       7.94       1.54      10.55     105.99
2014  121  25170000       8.42      -2.25       7.69       2.14      14.96     106.32
2014  121  25230000       8.28      -2.65       7.77       0.99       6.86     108.81
2014  121  25290000       8.42      -2.23       8.04      -1.09      -7.41     105.47
2014  121  25350000       8.37      -3.42       7.49       0.04       0.28     114.52
2014  121  25410000       8.37      -4.45       7.00       1.09       7.47     122.44
2014  121  25590000       8.35      -2.89       7.79      -0.58      -3.97     110.34
2014  121  25650000       8.38      -3.51       7.50      -0.05      -0.37     115.06
2014  121  26430000       8.70      -1.98       8.01       2.68      18.01     103.86
2014  121  26490000       8.70      -2.89       7.53       3.23      21.81     110.99
2014  121  26550000       8.74      -2.54       7.11       4.32      29.81     109.68
2014  121  26610000       8.73      -2.41       6.49       5.31      37.47     110.38
2014  121  26670000       8.73      -1.04       8.30       2.36      15.75      97.15
2014  121  26730000       8.65      -1.77       7.82      -2.63     -18.18     102.73
2014  121  26790000       8.69      -1.31       6.47      -4.97     -36.95     101.41
2014  121  26850000       8.62       0.23       7.52      -3.86     -27.17      88.21
2014  121  26910000       8.63       0.37       7.71      -3.44     -24.04      87.25
2014  121  26970000       8.65       0.25       8.05      -3.08     -20.93      88.23
2014  121  36270000       8.55      -4.96       6.49       2.43      16.56     127.36
2014  121  36330000       8.52      -4.94       6.46       2.53      17.28     127.41
2014  121  36390000       8.56      -4.44       6.81       2.53      17.30     123.07
2014  121  36450000       8.66      -3.15       7.74       2.21      14.84     112.14
2014  121  36510000       8.70      -3.54       7.62       2.06      13.79     114.94
2014  121  36570000       8.73      -2.28       8.20       1.82      12.05     105.54
2014  121  36630000       8.71      -1.54       8.37       0.90       6.02     100.42
2014  121  36690000       8.64       1.09       8.54      -0.31      -2.07      82.69
2014  121  36750000       8.67       0.60       8.60       0.10       0.67      86.03
2014  121  36810000       8.64       1.01       8.51       0.26       1.77      83.20
2014  121  36870000       8.60       0.33       8.56       0.47       3.12      87.80
2014  121  36930000       8.60       1.99       8.34       0.38       2.51      76.61
2014  121  36990000       8.61       2.66       8.10       1.00       6.66      71.84
2014  121  37050000       8.58       2.38       8.15       1.07       7.19      73.72
2014  121  37110000       8.59       2.55       8.06       1.47       9.84      72.47
2014  121  37170000       8.60       2.77       7.92       1.85      12.41      70.73
2014  121  37230000       8.68       2.61       8.07       1.72      11.46      72.10
2014  121  37290000       8.72       0.88       8.35       2.18      14.54      83.96
2014  121  37350000       8.67       1.06       8.17       2.42      16.39      82.58
2014  121  37410000       8.69      -0.12       8.37       2.13      14.27      90.84
2014  121  37470000       8.67      -0.84       8.43       1.72      11.51      95.70
2014  121  37530000       8.64      -3.25       7.82       1.50      10.05     112.54
2014  121  37590000       8.58      -1.17       8.33       1.55      10.44      97.98
2014  121  37650000       8.51      -1.54       8.32       0.84       5.65     100.48
2014  121  37710000       8.49      -1.86       8.24       0.67       4.55     102.72
2014  121  37770000       8.54      -2.28       8.20       0.42       2.80     105.55
2014  121  37830000       8.51      -1.86       8.24       0.78       5.26     102.71
2014  121  37890000       8.51      -2.53       8.05       0.90       6.09     107.46
2014  121  37950000       8.54      -2.25       8.18       0.80       5.42     105.37
2014  121  38010000       8.54      -1.89       8.25       0.03       0.19     102.89
2014  121  38070000       8.50      -2.16       8.10       1.27       8.64     104.95
2014  121  38130000       8.50      -2.60       7.83       1.89      12.89     108.34
2014  121  38190000       8.56      -2.05       8.10       1.62      10.94     104.18
2014  121  38250000       8.57      -1.57       8.29       0.76       5.15     100.69
2014  121  38310000       8.61      -1.39       8.48      -0.25      -1.69      99.34
2014  121  38370000       8.53      -2.56       7.84       1.52      10.46     108.08
2014  121  38430000       8.48      -2.64       7.98       0.02       0.11     108.32
2014  121  38490000       8.48      -2.10       8.06       0.34       2.34     104.62
2014  121  38550000       8.45      -2.10       8.10       0.59       4.01     104.51
2014  121  38610000       8.49      -3.04       7.54       2.22      15.27     111.94
2014  121  38670000       8.36      -3.92       3.48       5.82      48.03     138.39
2014  121  38730000       8.25      -0.33       7.59       0.96       7.19      92.48
2014  121  38790000       8.42      -0.84       7.92       1.33       9.47      96.08
2014  121  38850000       8.42      -2.67       5.52       4.28      34.87     115.82
2014  121  38910000       8.19      -4.58       3.00       5.85      46.90     146.78
2014  121  38970000       8.16      -4.55       0.06       6.66      55.69     179.25
2014  121  39030000       8.14      -4.18       0.44       6.36      56.55     173.95
2014  121  39090000       8.17      -4.95       1.34       6.31      50.90     164.84
2014  121  39150000       8.20      -5.11       1.43       6.11      49.00     164.34
2014  121  39210000       8.26      -5.17       3.37       5.46      41.49     146.84
2014  121  39270000       8.24      -4.92       3.98       5.24      39.63     141.06
2014  121  39330000       8.16      -5.28       4.45       4.19      31.24     139.87
2014  121  39390000       8.20      -5.40       5.11       3.26      23.70     136.56
2014  121  39450000       8.14      -4.40       5.48       3.92      29.15     128.76
2014  121  39510000       8.04      -3.16       4.69       2.94      27.45     123.96
2014  121  39570000       8.11      -4.17       1.95       6.62      55.14     154.95
2014  121  39630000       8.14      -4.05       5.18       4.39      33.72     128.02
2014  121  39690000       8.12      -3.52       6.97       2.22      15.88     116.78
2014  121  39750000       8.01      -2.23       7.48       0.39       2.84     106.62
2014  121  39810000       7.96      -3.71       6.64       2.14      15.73     119.17
2014  121  39870000       8.00      -4.03       6.69       1.20       8.76     121.07
2014  121  39930000       8.01      -4.21       5.47       3.82      28.96     127.60
2014  121  39990000       8.07      -3.67       6.79       1.30       9.55     118.37
2014  121  40050000       8.06      -2.33       7.61       0.86       6.20     107.04
2014  121  40110000       8.09      -3.43       7.20       0.92       6.59     115.47
2014  121  40170000       8.08      -5.25       5.54       2.44      17.76     133.49
2014  121  40230000       8.09      -5.37       5.31       2.87      20.83     135.31
2014  121  40290000       8.05      -5.63       4.96       2.88      20.97     138.63
2014  121  40350000       8.10      -6.62       3.48       2.86      20.95     152.26
2014  121  40410000       8.17      -7.25       1.95       3.17      22.91     164.93
2014  121  40470000       8.15      -7.01       2.89       2.91      21.00     157.56
2014  121  40530000       8.16      -6.66       3.61       2.79      20.19     151.55
2014  121  40590000       8.11      -6.72       3.33       2.96      21.56     153.63
2014  121  40650000       8.03      -6.23       3.69       3.37      24.95     149.34
2014  121  40710000       8.04      -6.34       3.70       3.26      23.95     149.72
2014  121  40770000       8.06      -6.02       3.66       3.85      28.67     148.71
2014  121  40830000       7.96      -5.63       3.22       4.56      35.12     150.24
2014  121  40890000       8.12      -5.68       4.55       3.53      25.91     141.33
2014  121  40950000       8.12      -5.60       4.66       3.57      26.14     140.26
2014  121  41010000       8.07      -5.48       4.55       3.76      27.80     140.28
2014  121  41070000       8.00      -4.95       3.87       4.57      35.97     141.98
2014  121  41130000       7.94      -5.17       2.81       5.31      42.07     151.50
2014  121  41190000       7.91      -4.48       4.31       3.72      30.88     136.08
2014  121  41250000       8.58      -2.37       7.97       1.42       9.70     106.58
2014  121  41310000       8.93      -1.58       8.74       0.24       1.57     100.24
2014  121  41370000       8.95      -1.01       8.83       0.31       2.02      96.53
2014  121  41430000       8.89      -1.57       8.73       0.20       1.28     100.19
2014  121  41490000       8.87      -1.43       8.73      -0.35      -2.29      99.32
2014  121  41550000       9.01      -1.52       8.85       0.27       1.74      99.76
2014  121  41610000       8.86      -1.19       8.68      -0.93      -6.08      97.84
