    Wind MFI and SWE Data, 1 minute resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz      Epsilon  
2013   76  48267906       6.85       6.06      -1.95      -2.25      4.818
2013   76  48363089       6.92       6.40       0.43      -1.92      6.251
2013   76  48467558       6.48       5.94      -1.39      -2.05      4.751
2013   76  48593460       5.96       5.62      -1.13      -1.46      3.881
2013   76  48662605       5.97       5.51      -1.68      -1.06      2.876
2013   76  48757828       6.37       5.75      -2.24      -0.77      2.436
2013   76  48853046       7.16       6.76      -1.98      -0.55      2.816
2013   76  48945199       7.20       6.68      -2.22      -1.15      3.687
2013   76  49043488       6.35       5.74      -1.86      -1.85      3.965
2013   76  49138707       6.84       6.07      -1.88      -2.29      4.954
2013   76  49235464       6.30       5.38      -2.48      -1.84      3.418
2013   76  49332253       6.07       5.32      -2.49      -0.02      1.253
2013   76  49432222       5.72       4.37      -2.89       1.89      0.226
2013   76  49556449       5.98       4.36      -3.18       2.48      0.179
2013   76  49620953       5.24       4.36      -2.57       0.82      0.446
2013   76  49722316       6.23       5.45      -2.86      -0.05      1.344
2013   76  49820609       4.55       3.97      -1.20      -1.78      2.337
2013   76  49911222       5.69       4.13      -2.77      -2.25      2.894
2013   76  50007976       7.00       4.94      -3.90      -2.87      4.146
2013   76  50106269       7.11       5.42      -4.35      -0.71      2.265
2013   76  50204562       7.09       4.48      -4.99      -0.68      2.164
2013   76  50304386       6.75       5.62      -2.63      -2.57      4.374
2013   76  50401933       6.94       4.97      -3.58      -2.99      4.330
2013   76  50528613       7.74       4.99      -3.56      -4.67      6.536
2013   76  50600796       7.67       5.18      -4.75      -2.65      4.371
2013   76  50693738       7.73       4.54      -6.16      -0.81      2.557
2013   76  50792777       8.08       4.51      -6.52      -0.35      2.434
2013   76  50891066       8.59       2.70      -7.74       2.43      1.230
2013   76  50989359       8.73       3.07      -7.97       1.70      1.617
2013   76  51087652       8.90       2.85      -8.22       1.85      1.631
2013   76  51185941       8.55       3.01      -7.86       1.43      1.662
2013   76  51284234       8.49       3.22      -7.72       1.17      1.775
2013   76  51382527       8.33       4.15      -7.10       1.11      1.676
2013   76  51509996       8.50       5.10      -6.76       0.54      2.073
2013   76  51582179       8.26       4.76      -6.73      -0.24      2.485
2013   76  51677402       7.83       3.29      -6.84      -1.20      2.829
2013   76  51775695       8.48       4.62      -5.48      -3.54      5.669
2013   76  51873984       8.39       4.68      -4.68      -5.13      7.129
2013   76  51972277       8.41       4.69      -4.54      -5.19      7.193
2013   76  52070570       8.90       4.76      -6.06      -4.42      6.717
2013   76  52168859       8.76       4.87      -6.01      -4.03      6.251
2013   76  52267328       9.25       5.15      -6.42      -4.14      6.876
2013   76  52365445       9.17       5.25      -5.53      -5.08      7.994
2013   76  52492914       9.45       5.08      -4.42      -6.55     10.093
2013   76  52563562       9.88       5.52      -3.46      -7.41     11.926
2013   76  52660320       9.72       5.51      -3.82      -7.00     11.247
2013   76  52757074       9.76       5.84      -4.08      -6.54     10.926
2013   76  52855367       9.81       4.81      -4.05      -7.41     11.198
2013   76  52953660       9.69       4.87      -4.19      -7.24     10.828
2013   76  53053488       9.70       4.77      -3.96      -7.43     11.048
2013   76  53150242       9.66       5.17      -4.14      -7.00     10.682
2013   76  53248535       9.71       5.25      -4.07      -7.08     10.923
2013   76  53346828       9.75       5.47      -4.12      -6.94     10.897
2013   76  53475972       9.76       5.40      -4.15      -6.98     10.861
2013   76  53544945       9.79       5.66      -3.98      -6.92     11.110
2013   76  53643238       9.87       5.86      -4.01      -6.84     11.218
2013   76  53739992       9.92       6.01      -4.05      -6.78     11.285
2013   76  53839820       9.87       6.21      -3.92      -6.59     11.186
2013   76  53938113       9.96       5.84      -4.30      -6.82     11.167
2013   76  54034871       9.93       5.95      -4.57      -6.49     10.747
2013   76  54133160       9.97       5.65      -4.38      -6.94     11.150
2013   76  54231453       9.99       5.62      -4.39      -6.98     11.213
2013   76  54329746      10.09       5.80      -4.22      -7.09     11.602
2013   76  54457214      10.24       5.59      -4.55      -7.27     11.708
2013   76  54529574      10.22       5.61      -4.66      -7.15     11.562
2013   76  54626156       9.94       5.39      -4.57      -6.98     10.917
2013   76  54722910      10.13       5.48      -4.78      -7.04     11.177
2013   76  54824273       9.94       5.55      -4.56      -6.85     10.839
2013   76  54921890       9.77       5.16      -4.88      -6.70     10.175
2013   76  55020183       9.85       5.42      -4.89      -6.62     10.250
2013   76  55118472       9.80       5.31      -5.07      -6.48      9.991
2013   76  55215906       9.84       5.71      -3.10      -7.28     11.543
2013   76  55314199       9.84       5.25      -3.88      -7.32     11.080
2013   76  55440132       9.98       5.48      -4.86      -6.75     10.625
2013   76  55509210       9.99       5.51      -4.23      -7.17     11.135
2013   76  55607503      10.03       5.69      -4.18      -7.11     11.260
2013   76  55907019      10.04       6.17      -2.94      -7.28     12.025
2013   76  56000667      10.15       5.02      -3.45      -8.11     12.244
2013   76  56100531      10.16       4.90      -3.58      -8.13     12.158
2013   76  56197253      10.05       4.42      -2.91      -8.53     12.289
2013   76  56298617      10.14       4.60      -3.45      -8.35     12.281
2013   76  56423050      10.33       4.62      -3.40      -8.58     12.803
2013   76  56499843      10.29       4.97      -3.89      -8.11     12.366
2013   76  56591992      10.28       4.72      -4.26      -8.06     12.086
2013   76  56693351      10.28       4.97      -4.62      -7.71     11.745
2013   76  56789433      10.29       4.86      -4.62      -7.79     11.805
2013   76  56886867      10.28       4.90      -4.85      -7.61     11.578
2013   76  56985156      10.32       4.60      -4.22      -8.20     12.228
2013   76  57086519      10.24       4.24      -3.76      -8.53     12.343
2013   76  57186386      10.51       5.88      -6.30      -5.83     10.240
2013   76  57281605      10.41       6.28      -5.61      -6.09     10.781
2013   76  57406003      10.36       5.96      -3.90      -7.46     12.500
2013   76  57478187      10.37       6.37      -3.89      -7.17     12.502
2013   76  57571874      10.42       5.88      -4.15      -7.52     12.421
2013   76  57669519      10.46       7.27      -3.35      -6.64     12.656
2013   76  57771527      10.62       6.43      -3.65      -7.58     13.232
2013   76  57870671      10.69       5.14      -5.30      -7.13     12.128
2013   76  57965179      10.29       2.99      -1.23      -9.43     14.141
2013   76  58060402      10.58       3.06      -1.44      -9.23     14.513
2013   76  58157152      10.57       5.22      -4.44      -8.01     12.742
2013   76  58259914      10.71       5.94      -5.62      -6.84     11.660
2013   76  58385851      10.80       5.99      -6.76      -5.85     10.335
2013   76  58460421      10.90       6.33      -7.51      -4.56      8.767
2013   76  58558000      11.12       6.75      -6.61      -5.72     10.962
2013   76  58653046      11.55       6.77      -4.70      -8.02     14.899
2013   76  58749976      11.95       6.76      -5.30      -8.27     15.546
2013   76  58848269      12.18       6.16      -4.75      -9.36     16.882
2013   76  58948781      12.18       5.86      -4.49      -9.68     17.076
2013   76  59047921      12.06       6.02      -3.50      -9.71     17.487
2013   76  59145363      12.01       4.93      -3.96     -10.11     16.986
2013   76  59241437      12.11       3.29      -5.36     -10.32     16.107
2013   76  59370445      12.15       4.51      -5.23      -9.94     16.522
2013   76  59446378      12.06       4.53      -5.74      -9.56     15.626
2013   76  59540777      12.08       4.28      -5.86      -9.64     15.653
2013   76  59640601      12.23       6.59      -4.29      -9.10     17.207
2013   76  59740429      12.41       7.97      -3.02      -9.01     18.710
2013   76  59837328      12.41       7.44      -2.97      -9.46     18.718
2013   76  59934792      12.30       6.63      -3.63      -9.67     17.905
2013   76  60032234      12.34       6.55      -3.57      -9.80     17.990
2013   76  60130488      12.23       6.24      -3.68      -9.82     17.832
2013   76  60230457      12.22       6.28      -3.57      -9.81     17.748
2013   76  60353359      12.19       5.44      -4.46      -9.89     16.803
2013   76  60426898      12.16       5.66      -4.43      -9.75     16.880
2013   76  60522296      12.16       4.89      -4.95      -9.90     16.449
2013   76  60620585      12.21       4.80      -5.37      -9.83     16.341
2013   76  60718878      12.45       5.39      -3.57     -10.42     18.129
2013   76  60819386      12.55       6.79       0.26     -10.48     19.799
2013   76  60916855      12.78       5.70      -4.88     -10.32     18.383
2013   76  61013714      12.86       5.20      -3.28     -11.26     19.488
2013   76  61115113      12.87       4.88      -2.87     -11.53     19.742
2013   76  61214761      12.87       5.47      -1.92     -11.42     20.309
2013   76  61335414      12.82       5.02      -3.30     -11.30     19.432
2013   76  61411382      12.89       4.96      -2.81     -11.51     19.942
2013   76  61506601      12.89       5.94      -1.87     -11.22     20.388
2013   76  61603499      12.85       5.83      -2.55     -11.05     19.943
2013   76  61701753      12.98       5.05      -1.71     -11.82     20.575
2013   76  61800042      13.02       4.68      -0.62     -12.10     20.841
2013   76  61898335      12.96       5.19      -1.05     -11.81     20.685
2013   76  61998195      12.95       5.73      -1.11     -11.54     20.683
2013   76  62093242      13.01       5.79      -1.17     -11.59     20.966
2013   76  62191531      13.01       5.23      -1.03     -11.86     20.908
2013   76  62315183      12.96       6.65      -0.44     -11.11     21.297
2013   76  62391183      12.91       6.16      -0.48     -11.33     20.874
2013   76  62486406      12.89       5.91      -0.13     -11.45     20.721
2013   76  62584695      12.90       5.53      -0.10     -11.63     20.652
2013   76  62686058      12.91       5.81      -0.07     -11.51     20.795
2013   76  62781312      12.85       5.58      -0.59     -11.55     20.379
2013   76  62881246      12.90       5.61      -0.80     -11.58     20.523
2013   76  62979535      12.89       5.68      -0.87     -11.53     20.480
2013   76  63079222      12.90       5.34      -0.16     -11.73     20.632
2013   76  63176117      12.94       5.32      -0.13     -11.77     20.626
